time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2068.095815,0.1961443269,0.2163787994,0.2774892314,0.4330329403
2068.179140,0.1956012363,0.2154580339,0.2763366326,0.4316053419
2068.262465,0.1950594376,0.2145425116,0.2751922375,0.4301835076
2068.345790,0.1945188631,0.2136321985,0.2740559599,0.4287673956
2068.429115,0.1939794465,0.2127270611,0.2729277143,0.4273569644
2068.512441,0.1934411236,0.2118270664,0.2718074150,0.4259521732
2068.595766,0.1929038314,0.2109321820,0.2706949768,0.4245529816
2068.679091,0.1923675086,0.2100423757,0.2695903147,0.4231593493
2068.762416,0.1918320956,0.2091576160,0.2684933439,0.4217712369
2068.845741,0.1912975345,0.2082778718,0.2674039800,0.4203886051
2068.929066,0.1907637688,0.2074031124,0.2663221387,0.4190114151
2069.012391,0.1902307436,0.2065333076,0.2652477362,0.4176396284
2069.095716,0.1896984057,0.2056684275,0.2641806890,0.4162732071
2069.179042,0.1891667034,0.2048084428,0.2631209139,0.4149121136
2069.262367,0.1886355866,0.2039533245,0.2620683280,0.4135563106
2069.345692,0.1881050068,0.2031030442,0.2610228489,0.4122057614
2069.429017,0.1875749170,0.2022575736,0.2599843946,0.4108604293
2069.512342,0.1870452717,0.2014168850,0.2589528833,0.4095202785
2069.595667,0.1865160270,0.2005809512,0.2579282338,0.4081852731
2069.678992,0.1859871404,0.1997497451,0.2569103653,0.4068553778
2069.762317,0.1854585710,0.1989232402,0.2558991973,0.4055305576
2069.845643,0.1849302796,0.1981014103,0.2548946500,0.4042107779
2069.928968,0.1844022280,0.1972842296,0.2538966439,0.4028960044
2070.012293,0.1838743799,0.1964716726,0.2529051000,0.4015862031
2070.095618,0.1833467003,0.1956637141,0.2519199397,0.4002813405
2070.178943,0.1828191556,0.1948603295,0.2509410852,0.3989813833
2070.262268,0.1822917138,0.1940614942,0.2499684588,0.3976862986
2070.345593,0.1817643440,0.1932671841,0.2490019837,0.3963960539
2070.428918,0.1812370171,0.1924773755,0.2480415834,0.3951106167
2070.512244,0.1807097052,0.1916920449,0.2470871820,0.3938299553
2070.595569,0.1801823817,0.1909111691,0.2461387042,0.3925540379
2070.678894,0.1796550215,0.1901347253,0.2451960754,0.3912828334
2070.762219,0.1791276007,0.1893626909,0.2442592213,0.3900163106
2070.845544,0.1786000970,0.1885950435,0.2433280683,0.3887544389
2070.928869,0.1780724891,0.1878317613,0.2424025434,0.3874971880
2071.012194,0.1775447572,0.1870728224,0.2414825744,0.3862445278
2071.095519,0.1770168827,0.1863182055,0.2405680894,0.3849964284
2071.178845,0.1764888484,0.1855678892,0.2396590173,0.3837528605
2071.262170,0.1759606382,0.1848218527,0.2387552877,0.3825137948
2071.345495,0.1754322373,0.1840800752,0.2378568306,0.3812792025
2071.428820,0.1749036321,0.1833425362,0.2369635768,0.3800490549
2071.512145,0.1743748102,0.1826092155,0.2360754579,0.3788233237
2071.595470,0.1738457604,0.1818800931,0.2351924060,0.3776019809
2071.678795,0.1733164728,0.1811551492,0.2343143538,0.3763849987
2071.762120,0.1727869384,0.1804343640,0.2334412348,0.3751723496
2071.845446,0.1722571495,0.1797177183,0.2325729833,0.3739640065
2071.928771,0.1717270994,0.1790051929,0.2317095340,0.3727599423
2072.012096,0.1711967827,0.1782967686,0.2308508224,0.3715601305
2072.095421,0.1706661950,0.1775924267,0.2299967849,0.3703645446
2072.178746,0.1701353327,0.1768921485,0.2291473585,0.3691731584
2072.262071,0.1696041937,0.1761959155,0.2283024807,0.3679859461
2072.345396,0.1690727765,0.1755037093,0.2274620901,0.3668028821
2072.428721,0.1685410810,0.1748155118,0.2266261257,0.3656239410
2072.512047,0.1680091078,0.1741313049,0.2257945273,0.3644490977
2072.595372,0.1674768585,0.1734510707,0.2249672356,0.3632783273
2072.678697,0.1669443358,0.1727747915,0.2241441919,0.3621116052
2072.762022,0.1664115434,0.1721024495,0.2233253382,0.3609489072
2072.845347,0.1658784855,0.1714340273,0.2225106173,0.3597902089
2072.928672,0.1653451677,0.1707695075,0.2216999728,0.3586354867
2073.011997,0.1648115961,0.1701088728,0.2208933489,0.3574847168
2073.095323,0.1642777780,0.1694521059,0.2200906908,0.3563378759
2073.178648,0.1637437212,0.1687991898,0.2192919441,0.3551949408
2073.261973,0.1632094346,0.1681501075,0.2184970555,0.3540558887
2073.345298,0.1626749278,0.1675048420,0.2177059721,0.3529206968
2073.428623,0.1621402111,0.1668633766,0.2169186422,0.3517893427
2073.511948,0.1616052958,0.1662256943,0.2161350145,0.3506618042
2073.595273,0.1610701937,0.1655917786,0.2153550385,0.3495380592
2073.678598,0.1605349175,0.1649616127,0.2145786647,0.3484180862
2073.761924,0.1599994805,0.1643351802,0.2138058440,0.3473018634
2073.845249,0.1594638969,0.1637124644,0.2130365283,0.3461893697
2073.928574,0.1589281813,0.1630934489,0.2122706702,0.3450805839
2074.011899,0.1583923491,0.1624781172,0.2115082232,0.3439754852
2074.095224,0.1578564165,0.1618664529,0.2107491412,0.3428740529
2074.178549,0.1573204000,0.1612584396,0.2099933792,0.3417762666
2074.261874,0.1567843169,0.1606540610,0.2092408928,0.3406821061
2074.345199,0.1562481851,0.1600533007,0.2084916383,0.3395915514
2074.428525,0.1557120231,0.1594561424,0.2077455730,0.3385045828
2074.511850,0.1551758498,0.1588625699,0.2070026546,0.3374211806
2074.595175,0.1546396847,0.1582725667,0.2062628418,0.3363413256
2074.678500,0.1541035478,0.1576861166,0.2055260940,0.3352649985
2074.761825,0.1535674598,0.1571032034,0.2047923713,0.3341921804
2074.845150,0.1530314416,0.1565238106,0.2040616345,0.3331228527
2074.928475,0.1524955147,0.1559479221,0.2033338453,0.3320569967
2075.011800,0.1519597011,0.1553755214,0.2026089658,0.3309945941
2075.095126,0.1514240231,0.1548065923,0.2018869593,0.3299356269
2075.178451,0.1508885035,0.1542411184,0.2011677894,0.3288800771
2075.261776,0.1503531654,0.1536790832,0.2004514207,0.3278279270
2075.345101,0.1498180324,0.1531204704,0.1997378183,0.3267791590
2075.428426,0.1492831284,0.1525652636,0.1990269483,0.3257337559
2075.511751,0.1487484778,0.1520134462,0.1983187772,0.3246917004
2075.595076,0.1482141050,0.1514650017,0.1976132723,0.3236529758
2075.678401,0.1476800349,0.1509199137,0.1969104018,0.3226175652
2075.761727,0.1471462929,0.1503781655,0.1962101344,0.3215854520
2075.845052,0.1466129043,0.1498397404,0.1955124394,0.3205566200
2075.928377,0.1460798949,0.1493046219,0.1948172871,0.3195310529
2076.011702,0.1455472907,0.1487727930,0.1941246482,0.3185087348
2076.095027,0.1450151179,0.1482442372,0.1934344941,0.3174896499
2076.178352,0.1444834030,0.1477189374,0.1927467970,0.3164737825
2076.261677,0.1439521727,0.1471968769,0.1920615298,0.3154611173
2076.345002,0.1434214536,0.1466780387,0.1913786658,0.3144516390
